Time,Steering wheel angle,Left wheel RPM,Right wheel RPM
500,-76.16027966471216,262.2584598586627,297.9669398248089
501,-72.50342708409441,263.03928649719506,297.18611318627654
502,-68.96117661256783,263.8033801887379,296.42201949473383
503,-65.54594717254464,264.54724900777313,295.6781506756985
504,-62.269925881523854,265.26738160388874,294.9580180795829
505,-59.145036453839644,265.96026802048317,294.26513166298855
506,-56.18290803520572,266.6224210799749,293.60297860349675
507,-53.39484454731849,267.2503980971351,292.9750015863366
508,-50.79179461887348,267.840822685622,292.38457699784976
509,-48.38432217826686,268.3904064334846,291.8349932499871
510,-46.182577781979354,268.89597024076164,291.32942944271
511,-44.1962707511749,269.35446513531446,290.87093454815727
512,-42.43464218741863,269.76299241025635,290.4624072732153
513,-40.90643893658498,270.1188229559721,290.10657672749954
514,-39.61988856805055,270.4194156896901,289.8059839937816
515,-38.58267543409802,270.66243501370366,289.562964669768
516,-37.8019178721339,270.8457672574802,289.3796324259914
517,-37.2841466098445,270.9675360771048,289.25786360636687
518,-37.035284430765515,271.02611679622726,289.19928288724446
519,-37.060627154970064,271.0201496748584,289.20525000861323
520,-37.364825986639914,270.94855208562694,289.2768475978447
521,-37.95187127723635,270.8105295617849,289.41487012168676
522,-38.82507774978884,270.6055856584383,289.6198140250333
523,-39.98707122651568,270.33353053998513,289.89186914348653
524,-41.43977689857084,269.9944881749835,290.23091150848825
525,-43.18440917318753,269.58890198755984,290.6364976959119
526,-45.221463129859,269.1175387851342,291.10786089833744
527,-47.55070761350437,268.58149075889173,291.64390892457993
528,-50.17117998876138,267.9821753390219,292.24322434444974
529,-53.08118257570894,267.3213326837754,292.9040669996962
530,-56.278280783388624,266.6010205916673,293.62437909180437
531,-59.75930295353626,265.82360665063146,294.40179303284015
532,-63.52034192291609,264.9917574765899,295.2336422068818
533,-67.55675830861503,264.10842494572057,296.11697473775115
534,-71.86318551657632,263.17682938774294,297.0485702957287
535,-76.43353646958495,262.200439778971,298.02495990450075
536,-81.26101204682539,261.1829510503279,299.0424486331438
537,-86.338111223068,260.1282587031504,300.0971409803213
538,-91.65664289146552,259.0404310005434,301.1849686829283
539,-97.2077393499263,257.9236790705259,302.3017206129457
540,-102.98187142702146,256.78232531593227,303.44307436753945
541,-108.96886521943932,255.62077057231105,304.60462911116065
542,-115.15792040910449,254.44346048701797,305.78193919645366
543,-121.53763012424764,253.25485160931018,306.9705480741614
544,-128.0960023049563,252.05937768239855,308.16602200107315
545,-134.8204825300663,250.8614166148068,309.36398306866477
546,-141.69797825867693,249.66525858146568,310.56014110200596
547,-148.71488443608155,248.47507566673673,311.75032401673496
548,-155.8571104105562,247.2948934144242,312.93050626904744
549,-163.11010810418037,246.12856459641318,314.0968350870585
550,-170.4589013777535,244.97974545451592,315.24565422895574
551,-177.88811652687062,243.85187461195815,316.3735250715135
552,-185.3820138433764,242.74815479395997,317.4772448895117
553,-192.9245201737176,241.67153744301623,318.55386224045543
554,-200.49926240316796,240.62471026527948,319.6006894181922
555,-208.08960179251093,239.61008770100472,320.615311982467
556,-215.6786690915615,238.62980427500216,321.5955954084695
557,-223.24940035184972,237.68571075273843,322.5396889307333
558,-230.7845733589463,236.7793730040418,323.4460266794299
559,-238.26684460320698,235.91207345893602,324.3133262245357
560,-245.67878670623708,235.08481502831535,325.1405846551563
561,-253.00292621906945,234.29832735520984,325.9270723282618
562,-260.221781706942,233.5530752593694,326.67232442410227
563,-267.3179020346578,232.8492692378685,327.3761304456032
564,-274.27390476579905,232.18687788645715,328.03852179701454
565,-281.07251458856484,231.56564210954923,328.65975757392243
566,-287.6966016807006,230.98509099021564,329.24030869325605
567,-294.12921992589116,230.44455919462405,329.7808404888476
568,-300.35364489410506,229.94320578743606,330.2821938960356
569,-306.3534114986875,229.48003433528908,330.74536534818253
570,-312.11235124352896,229.05391417434242,331.1714855091292
571,-317.614628974359,228.6636027148022,331.5617969686694
572,-322.84477904914485,228.30776865034454,331.9176310331271
573,-327.78774084371094,227.98501593355869,332.240383749913
574,-332.4288935100235,227.69390837018796,332.5314913132837
575,-336.7540899061074,227.43299467541945,332.79240500805224
576,-340.7496896182938,227.20083382522049,333.02456585825115
577,-344.40259099838954,226.99602052527317,333.2293791581986
578,-347.70026214047215,226.8172106099832,333.4081890734885
579,-350.63077072427143,226.66314617494493,333.5622535085268
580,-353.1828126545594,226.53268023870632,333.6927194447654
581,-355.34573942858316,226.42480072427182,333.80059895919993
582,-357.10958416635583,226.33865354799931,333.8867461354723
583,-358.46508624156775,226.27356460382398,333.95183507964765
584,-359.4037144539604,226.22906043439346,333.9963392490782
585,-359.91768868724256,226.20488738794052,334.02051229553115
586,-360.0,226.2010290706122,334.02437061285946
587,-359.6444291005351,226.217721918461,334.00767776501067
588,-358.84556316020604,226.25546873115823,333.96993095231346
589,-357.59881092354703,226.31505003034786,333.9103496531238
590,-355.9004160772902,226.39753312891676,333.8278665545549
591,-353.74746884433495,226.50427882265993,333.7211208608117
592,-351.1379157727111,226.63694564211136,333.5884540413603
593,-348.07056769367756,226.7974916288176,333.4279080546541
594,-344.54510582724106,226.9881736261056,333.23722605736606
595,-340.5620860175877,227.21154409842987,333.01385558504177
596,-336.12294108516875,227.4704455146393,332.75495416883234
597,-331.2299812864793,227.76800234794476,332.45739733552693
598,-325.8863928768718,228.1076107579712,332.1177889255004
599,-320.0962347760838,228.49292602709036,331.7324736563813
600,-313.8644333404901,228.92784782335545,331.2975518601162
601,-307.19677525042647,229.41650335501598,330.80889632845566
602,-300.09989852524205,229.9632284661012,330.26217121737045
603,-292.58128168303546,230.5725466983898,329.6528529850819
604,-284.64923106627526,231.24914631182642,328.97625337164527
605,-276.31286635873187,231.99785521286043,328.2275444706113
606,-267.5821043232884,232.82361368818033,327.4017859952914
607,-258.46764079430324,233.73144477999176,326.49395490347985
608,-248.98093096219412,234.72642206861585,325.4989776148558
609,-239.13416799186894,235.8136345492803,324.41176513419146
610,-228.9402600204493,236.99814820333194,323.2272514801397
611,-218.41280558347523,238.2849637708581,321.9404359126135
612,-207.56606752239983,239.67897013350094,320.5464295499707
613,-196.41494542969807,241.18489261535802,319.0405070681137
614,-184.97494669127195,242.8072354094382,317.41816427403353
615,-173.26215618909333,244.5502172415334,315.67518244193826
616,-161.2932047300982,246.41769929851662,313.80770038495507
617,-149.08523627031923,248.4131043820314,311.81229530144026
618,-136.6558740059976,250.5393262121157,309.6860734713559
619,-124.0231854060598,252.79862781279516,307.4267718706765
620,-111.20564626278319,255.1925279817954,305.03287170167624
621,-98.22210383973827,257.7216750032681,302.50372468020356
622,-85.09173919821244,260.3857070360269,299.83969264744485
623,-71.83402878518486,263.18309903744336,297.04230064602825
624,-58.468705367664164,266.1109967091489,294.11440297432273
625,-45.015718399690456,269.16503882578553,291.06036085768613
626,-31.495193909636203,272.3391704870322,287.88622919643944
627,-17.92739399653902,275.62545136997323,284.5999483134984
628,-4.332676025112223,279.0138649980534,281.21153468541837
629,9.268548390234743,282.4524040939246,277.77299558954707
630,22.85585452152148,285.8050464784588,274.42035320501293
631,36.408845692373504,289.05166897947254,271.1737307039991
632,49.90719438105957,292.1830303035534,268.0423693799183
633,63.33068317037817,295.1918966778203,265.03350300565137
634,76.65924545369624,298.0728499144497,262.15254976902196
635,89.87300580704,300.82209689297434,259.40330279049726
636,102.952319937895,303.437285724247,256.78811395922475
637,115.87781412236355,305.91733207084866,254.30806761262292
638,128.63042404349812,308.2622576976365,251.96314198583516
639,141.19143294503394,310.47304226385705,249.7523574196146
640,153.54250901631315,312.5514885897651,247.67391109370652
641,165.6657419259914,314.50010108223074,245.7252986012409
642,177.54367842406023,316.3219766368297,243.90342304664208
643,189.15935693391188,318.0207071066442,242.20469257682748
644,200.49634105847247,319.60029230584837,240.62510737762324
645,211.53875192696592,321.06506247123934,239.16033721223243
646,222.27129931155437,322.41960911523756,237.8057905682341
647,232.6793114459124,323.6687232525011,236.5566764309706
648,242.74876348083905,324.8173400562599,235.40805962721183
649,252.46630451511632,325.87048909004,234.35491059343155
650,261.81928314314604,326.83324935839545,233.39215032507624
651,270.7957714642987,327.71070852129066,232.51469116218107
652,279.38458750246497,328.50792571700833,231.71747396646333
653,287.5753159879678,329.22989753508074,230.99550214839095
654,295.3583274577666,329.8815267717506,230.34387291172112
655,302.7247956337508,330.4675936844161,229.7578059990555
656,309.6667130428975,330.9927295373959,229.23267014607575
657,316.1769048470959,331.461392298482,228.7640073849896
658,322.2490408545761,331.8778444037174,228.34755527975423
659,327.87764568903634,332.24613255641475,227.97926712705691
660,333.0581070968051,332.5700695656173,227.65533011785442
661,337.78668237664135,332.8532182591237,227.37218142434799
662,342.06050292107875,333.09887752716674,227.1265221563049
663,345.8775768625335,333.31007056529666,226.91532911817495
664,349.236789821746,333.4895353895705,226.7358642939012
665,352.1379037604449,333.63971769449864,226.58568198897302
666,354.58155394446,333.7627661151803,226.4626335682914
667,356.56924402780777,333.86052994058286,226.36486974288883
668,358.1033392725538,333.93455930598105,226.29084037749053
669,359.18705792349346,333.98610787018265,226.239291813289
670,359.82446076087507,334.0161379583849,226.20926172508672
671,360.0,334.02437061285946,226.2010290706122
672,359.7806995787684,334.0140830670798,226.21131661639185
673,359.11175083958517,333.9825457830746,226.24285390039697
674,358.02088369320444,333.9306118668568,226.2947878166149
675,356.51615325929873,333.85794577965544,226.36745390381623
676,354.6063580594842,333.7639989425437,226.46140074092793
677,352.3010178034979,333.6480294655437,226.5773702179279
678,349.61034968082333,333.50912331904834,226.71627636442332
679,346.5452432148883,333.3462167433354,226.87918294013633
680,343.1172337401209,333.1581196860262,227.0672799974455
681,339.33847456518635,332.943540054946,227.2818596285256
682,335.2217078886276,332.70110857471906,227.5242911087526
683,330.7802345358288,332.4294040392183,227.7959956442534
684,326.0278825888049,332.126978758234,228.09842092523775
685,320.97897498269066,331.7923840048917,228.43301567857998
686,315.64829614500934,331.42419527987295,228.80120440359872
687,310.05105775585037,331.02103721876773,229.20436246470393
688,304.2028637088924,330.58160797933033,229.6437917041413
689,298.11967435489305,330.104702955456,230.12069672801562
690,291.8177701107018,329.5892376738442,230.63616200962744
691,285.31371451810696,329.03426973712976,231.19112994634185
692,278.62431683791635,328.43901968343476,231.78638000003693
693,271.76659426548747,327.8028906365911,232.42250904688058
694,264.75773385461144,327.12548662364935,233.09991305982228
695,257.61505423708564,326.4066294367662,233.81877024670555
696,250.35596722554223,325.6463739153779,234.57902576809366
697,242.99793938717238,324.8450215220758,235.3803781613958
698,235.55845367576626,324.0031320822969,236.22226760117485
699,228.05497120916132,323.12153355449874,237.10386612897295
700,220.50489327858236,322.20132969462776,238.02406998884385
701,212.92552367558406,321.2439054773089,238.9814942061627
702,205.33403142134097,320.25093013718333,239.97446954628836
703,197.74741398182616,319.22435769816633,241.0010419853053
704,190.1824610510748,318.16642486702165,242.05897481645
705,182.6557189831534,317.07964618141403,243.14575350205763
706,175.1834559517046,315.96680632224553,244.25859336122616
707,167.78162791402818,314.830949526138,245.39445015733364
708,160.46584545452242,313.67536606667085,246.55003361680076
709,153.25134158006486,312.50357581238535,247.72182387108634
710,146.1529405374477,311.31930891519806,248.90609076827354
711,139.18502772038332,310.126483733907,250.09891594956474
712,132.3615207308516,308.92918215265513,251.29621753081653
713,125.69584165664575,307.73162251186767,252.49377717160402
714,119.20089062394503,306.53813042720543,253.6872692562662
715,112.88902068056522,305.3531078281224,254.8722918553492
716,106.77201406224029,304.18100059905714,256.0443990844146
717,100.86105989089512,303.02626525049317,257.1991344329785
718,95.16673335032925,301.8933350815096,258.33206460196214
719,89.69897638114135,300.7865863177382,259.43881336573344
720,84.46707993300271,299.7103047170281,260.51509496644354
721,79.47966780861044,298.6686531283937,261.556746555078
722,74.74468212980317,297.66564046758714,262.5597592158845
723,70.26937045239298,296.70509253531617,263.5203071481555
724,66.06027455231053,295.7906250530711,264.43477463040057
725,62.12322090164141,294.9256192289148,265.29978045455687
726,58.46331284909647,294.1132000943557,266.112199589116
727,55.08492451538403,293.35621777706325,266.86918190640836
728,51.99169640988477,292.6572317965351,267.5681678869367
729,49.186532770931805,292.0184983947677,268.206901288704
730,46.67160062793875,291.4419608452417,268.78343883823
731,44.44833057955364,290.9292426242778,269.29615705919383
732,42.517419277975904,290.4816432815998,269.7437564018719
733,40.87883360559141,290.10013681336517,270.12526287010655
734,39.53181652611542,289.78537232164854,270.44002736182307
735,38.474894588544615,289.53767673905503,270.68772294441663
736,37.705887058386296,289.35705940450754,270.8683402789642
737,37.22191664685992,289.2432182942268,270.9821813892449
738,37.019421805116096,289.19554773780254,271.02985194566907
739,37.094170546897224,289.21314747996354,271.0122522035081
740,37.44127575960099,289.294832981001,270.93056670247074
741,38.055211960320946,289.4391468796842,270.7862528037874
742,38.929833450160736,289.6443715691904,270.58102811428125
743,40.058393816998354,289.9085428568376,270.316856826634
744,41.43356673384061,290.2294646907032,269.99593499276847
745,43.04746799704626,290.6047249397087,269.620674743763
746,44.89167874596601,291.03171220839397,269.1936874750777
747,46.957269802948424,291.5076336540127,268.71776602945897
748,49.23482707025977,292.02953375301684,268.19586593045483
749,51.714477918172854,292.5943139381651,267.63108574530656
750,54.38591849639981,293.1987529984392,267.0266466850325
751,57.23844189911553,293.8395281038562,266.38587157961547
752,60.26096711204238,294.51323628827646,265.71216339519526
753,63.44206866852999,295.21641619742604,265.0089834860457
754,66.77000694013161,295.94556988823973,264.27982979523193
755,70.23275898599793,296.69718445060283,263.52821523286883
756,73.81804988438886,297.4677532144673,262.7576464690043
757,77.51338446874688,298.25379630452125,261.9716033789504
758,81.30607939017686,299.0518803110866,261.17351937238504
759,85.18329542769008,299.8586368592206,260.36676282425105
760,89.1320699673401,300.6707798773706,259.554619806101
761,93.13934957131328,301.4851213913557,258.7402782921161
762,97.1920225581447,302.29858569774325,257.9268139857284
763,101.27695151558784,303.1082218016483,257.11717788182335
764,105.38100566813702,303.9112140363344,256.31418564713726
765,109.49109302192774,304.7048908146265,255.5205088688452
766,113.5941922106215,305.486731493988,254.7386681894837
767,117.67738396692694,306.2543713673044,253.9710283161672
768,121.72788214569236,307.00560481927033,253.2197948642013
769,125.73306422589077,307.7383867132559,252.48701297021574
770,129.68050122044855,308.45083209533146,251.7745675881402
771,133.55798692460476,309.1412143205586,251.08418536291308
772,137.3535664354318,309.8079617217058,250.4174379617659
773,141.05556387723263,310.4496529523003,249.77574673117132
774,144.6526092697497,311.06501114456523,249.16038853890646
775,148.13366447853176,311.6528970285715,248.57250265490015
776,151.4880481892973,312.2123011621345,248.01309852133713
777,154.70545985081202,312.74233542192417,247.4830642615475
778,157.7760025335724,313.24222390524466,246.98317577822706
779,160.69020465448375,313.71129338927216,246.51410629419954
780,163.43904052074416,314.14896349050184,246.07643619296988
781,166.01394964925325,314.5547366619919,245.67066302147975
782,168.40685482108208,314.92818815992916,245.29721152354247
783,170.61017883384207,315.26895610425436,244.95644357921725
784,172.61685991816034,315.5767317507392,244.64866793273248
785,174.42036578793076,315.85125008411876,244.37414959935285
786,176.01470629750847,316.09228083375734,244.1331188497143
787,177.39444468259032,316.2996200049363,243.92577967853543
788,178.55470736512027,316.4730820102682,243.75231767320344
789,179.4911923062091,316.61249247700687,243.61290720646483
790,180.20017589471925,316.7176817971751,243.5077178862966
791,180.6785183628541,316.7884794785277,243.43692020494396
792,180.92366772377628,316.8247093454086,243.40069033806307
793,180.93366222997173,316.82618562961454,243.39921405385718
794,180.70713135475322,316.7927099824557,243.43268970101596
795,180.24329530295117,316.7240694303536,243.50133025311803
796,179.54196306046973,316.6200352875675,243.60536439590427
797,178.603528995974,316.48036303103663,243.74503665243512
798,177.4289680315115,316.3047931338969,243.92060654957476
799,176.01982940236718,316.093052846009,244.1323468374626
800,174.378229029857,315.8448589018529,244.38054078161872
801,172.50684053412792,315.55992112841744,244.66547855505416
802,170.4088849172923,315.237946918265,244.9874527652067
803,168.08811895039557,314.8786465257677,245.34675315770403
804,165.5488223008199,314.4817391376218,245.74366054584985
805,162.79578343967358,314.0469596620926,246.17844002137903
806,159.83428437161172,313.574066175045,246.65133350842666
807,156.67008423226358,313.0628479546145,247.16255172885724
808,153.30940180106643,312.5131340303416,247.71226565313012
809,149.75889697981847,311.9248021667073,248.30059751676433
810,146.02565128958597,311.2977881951985,248.9276114882732
811,142.11714744085248,310.63209560330773,249.59330408016388
812,138.04124803383894,309.92780528317826,250.2975944002934
813,133.8061734478414,309.1850853369513,251.0403143465204
814,129.4204789802148,308.4042008302861,251.8211988531856
815,124.8930312971957,307.58552338001505,252.63987630345656
816,120.23298426022482,306.7295404565891,253.49585922688254
817,115.4497541926815,305.8368642769333,254.38853540653844
818,110.5529946530372,304.908240158759,255.3171595247126
819,105.55257078138604,303.94455420345923,256.28084548001243
820,100.45853328703183,302.946840171685,257.2785595117866
821,95.28109214542248,301.9162854138888,258.3091142695828
822,90.03059007310546,300.8542357178225,259.3711639656491
823,84.71747584960247,299.76219893659356,260.4632007468781
824,79.35227755518206,298.6418472647964,261.5835524186752
825,73.94557579333815,297.49501803683023,262.73038164664143
826,68.50797696652884,296.323712931212,263.9016867522596
827,63.05008667322589,295.1300954778149,265.0953042056567
828,57.58248329368427,293.916486781818,266.3089129016537
829,52.11569183104771,292.6853593989508,267.54004028452084
830,46.660158073392616,291.43932932140984,268.78607036206176
831,41.22622314118853,290.1811460625663,270.0442536209053
832,35.82409848334703,288.91368086100846,271.3117188224632
833,30.463841383546878,287.6399130600873,272.5854866233844
834,25.15533103693938,286.36291475731616,273.8624849261556
835,19.908245255538997,285.08583385774733,275.13956582572433
836,14.732037858730004,283.8118757057299,276.41352397774176
837,9.635916803253998,282.5442835088701,277.6811161746016
838,4.6288231048728194,281.2863178051119,278.9390818783598
839,-0.28058939839772673,280.04127170365354,280.1841279798181
840,-5.083973394011484,278.8242291513044,281.4011705321672
841,-9.7733065086381,277.64677194700334,282.5786277364684
842,-14.340908745635794,276.5103478183394,283.7150518651323
843,-18.77945890669882,275.41619668897494,284.8092029944967
844,-23.082009960953844,274.3653613973663,285.86003828610535
845,-27.242003327703106,273.35869914067985,286.8667005427918
846,-31.25328204199935,272.39689339408307,287.82850628938854
847,-35.110102775299616,271.4804660817021,288.7449336017696
848,-38.80714668657947,270.6097898014469,289.61560988202484
849,-42.33952908243513,269.78509993105934,290.44029975241233
850,-45.70280786795262,269.0065064667004,291.2188932167713
851,-48.89299077335169,268.27400546791364,291.95139421555814
852,-51.90654134470435,267.5874900037124,292.6379096797593
853,-54.74038369032407,266.9467605137716,293.2786391697001
854,-57.39190597773022,266.35153451626644,293.87386516720517
855,-59.85896267939493,265.80145560983954,294.4239440736322
856,-62.139875568805735,265.29610173157124,294.9292979519005
857,-64.23343347162623,264.834992645806,295.39040703766574
858,-66.13889078003051,264.4175966503323,295.8078030331393
859,-67.85596474150742,264.0433364968797,296.18206318659196
860,-69.38483153660687,263.7115945322809,296.51380515119075
861,-70.72612116325772,263.4217170750653,296.80368260840635
862,-71.88091114835606,263.17301804980235,297.05238163366937
863,-72.85071911033437,262.96478190828907,297.2606177751826
864,-73.63749419939413,262.79626587274055,297.4291338107312
865,-74.2436074448976,262.6667015415771,297.5586981418946
866,-74.67184104224425,262.575295903228,297.6501037802436
867,-74.92537661420116,262.52123180765597,297.7041678758157
868,-75.00778248424564,262.5036679490544,297.72173173441723
869,-74.92300000196602,262.52173841640433,297.70366126706733
870,-74.67532896289555,262.5745518713172,297.65084781215444
871,-74.26941216741646,262.6611904148138,297.56420926865786
872,-73.71021916548573,262.78070820640977,297.44469147706195
873,-73.00302923588008,262.93212990008874,297.2932697833829
874,-72.15341365056113,263.1144489623949,297.1109507210768
875,-71.16721727641402,263.32662593800325,296.8987737454684
876,-70.05053956821529,263.5675867276577,296.657812955814
877,-68.80971500807959,263.8362209423187,296.389178741153
878,-67.4512930478977,264.13138039569975,296.09401928777197
879,-65.98201761241,264.4518777950718,295.77352188839984
880,-64.40880622147384,264.79648568728777,295.42891399618395
881,-62.738728790926025,265.16393571337954,295.0614639700921
882,-60.978986172029686,265.5529182208509,294.6724814626207
883,-59.136888489988344,265.96208227789515,294.26331740557646
884,-57.219833342330446,266.39003612825326,293.8353635552184
885,-55.235283918078736,266.8353481193235,293.39005156414817
886,-53.19074709864008,267.2965481294604,292.9288515540112
887,-51.09375160114573,267.7721295132489,292.45327017022277
888,-48.95182622462949,268.26055157596176,291.9648481075099
889,-46.77247825895769,268.76024258049887,291.4651571029728
890,-44.563172115714245,269.26960328199067,290.95579640148105
891,-42.33130823947436,269.7870109770188,290.43838870645294
892,-40.08420235689596,270.310824046231,289.91457563724066
893,-37.8290651199368,270.8393869611317,289.38601272233996
894,-35.57298219825119,271.37103571817033,288.8543639653012
895,-33.32289487437121,271.90410365610484,288.3212960273668
896,-31.08558119374877,272.4369276061048,287.7884720773668
897,-28.867637720022927,272.9678543183705,287.2575453651012
898,-26.675461944046436,273.4952471042805,286.7301525791912
899,-24.51523539327547,274.01749262937483,286.20790705409684
900,-22.392907486021798,274.5330077899268,285.6923918935448
901,-20.31418017290602,275.0402466045051,285.18515307896655
902,-18.28449340553429,275.53770705182336,284.6876926316482
903,-16.30901147002165,276.02393778730146,284.2014618961702
904,-14.392610220499595,276.4975446730789,283.7278550103927
905,-12.539865245140025,276.9571970596556,283.268202623816
906,-10.755040994572258,277.40163376176326,282.8237659217084
907,-9.042080899818535,277.82966867635537,282.39573100711635
908,-7.404598504057678,278.24019599658106,281.98520368689066
909,-5.845869629659918,278.63219498207616,281.5932047013955
910,-4.3688255990016485,279.0047342526883,281.22066543078336
911,-2.9760475246051903,279.3569755796365,280.8684241038352
912,-1.6697616811344755,279.6881771549111,280.53722252856056
913,-0.45183596874730536,279.9976963262643,280.2277033572073
914,0.6762225257614236,280.28478010520024,279.9406195782714
915,1.7132688666460947,280.5482664574986,279.67713322597314
916,2.658520505436805,280.78799089218774,279.437408791284
917,3.5115564184743344,281.00396643635645,279.22143324711527
918,4.272315151581833,281.19628720037764,279.0291124830941
919,4.9410917807451025,281.3651264566375,278.86027322683424
920,5.518533800669322,281.5107347325803,278.71466495089135
921,6.005635956061078,281.63343792356903,278.59196175990263
922,6.403734033418338,281.7336354264041,278.4917642570676
923,6.714497633960498,281.81179828998546,278.4136013934862
924,6.9399219511804215,281.8684673756105,278.35693230786114
925,7.082318579220194,281.90425151581445,278.32114816765727
926,7.144305380963398,281.91982565754125,278.3055740259304
927,7.128795447320559,281.9159289728179,278.3094707106538
928,7.038985181685302,281.8933629180114,278.33203676546026
929,6.878341545961,281.8529892212318,278.3724104622399
930,6.65058850683606,281.79572777648065,278.4296719069911
931,6.3596927232275515,281.7225544227888,278.5028452606829
932,6.009848517850342,281.6344985867892,278.5909010966825
933,5.605462177864497,281.5326407679647,278.6927589155069
934,5.151135631399435,281.41810984715573,278.80728983631593
935,4.651649548436089,281.292080200772,278.93331948269974
936,4.111945916143056,281.15576860551755,279.0696310779541
937,3.537110140180968,281.0104309212256,279.2149687622461
938,2.932352724785131,280.8573585425705,279.36804114090114
939,2.302990585627556,280.6978746139233,279.5275250695484
940,1.6544280504030466,280.53333000532103,279.6920696781506
941,0.9921376030060993,280.36509905142196,279.8603006320497
942,0.32164042782266655,280.19457505925425,280.0308246242174
943,-0.3515131887821303,280.02322279473503,280.2021768887367
944,-1.0217635422855817,279.85277085372394,280.3726288297477
945,-1.6835612214495643,279.6846741628771,280.54072552059455
946,-2.331386789584884,279.52032528512234,280.7050743983493
947,-2.959770377925949,279.3610976067428,280.8643020767289
948,-3.563311133680755,279.2083408552133,281.0170588282584
949,-4.136696465659752,279.0633768485866,281.16202283488514
950,-4.674721030997262,278.9274954820623,281.2979042014094
951,-5.1723054071493415,278.8019509534291,281.4234487300426
952,-5.624514394234688,278.68795822519184,281.53744145827983
953,-6.02657489379693,278.5866897174784,281.6387099659932
954,-6.37389331120957,278.4992722223541,281.72612746111764
955,-6.6620724302859236,278.42678402700176,281.7986156564699
956,-6.8869277100531985,278.37025223046743,281.8551474530043
957,-7.044502955289266,278.3306502363182,281.8947494471535
958,-7.131085314104493,278.30889540172785,281.9165042817438
959,-7.143219557698432,278.30584682218233,281.9195528612893
960,-7.077721599418552,278.32230323023157,281.9030964532401
961,-6.931691212307845,278.35900098653093,281.8663986969407
962,-6.7025239065491675,278.4166121418087,281.808787541663
963,-6.387921930531709,278.49574254936795,281.72965713410366
964,-5.985904361644682,278.5969300092959,281.62846967417573
965,-5.494816255460616,278.72064242764776,281.5047572558239
966,-4.913336824516378,278.8672759765275,281.3581237069442
967,-4.240486620610603,279.0371532441203,281.1882464393513
968,-3.475633697276159,279.2305213673368,280.9948783161348
969,-2.6184987318979247,279.4475501437429,280.7778495397288
970,-1.669159089838703,279.688330123817,280.53706955965464
971,-0.628051815854804,279.95287068924625,280.27252899422547
972,0.50402445894697,280.24098052519633,279.98441915827533
973,1.7259087033301324,280.55147480611157,279.6739248773601
974,3.036077771032373,280.88362508832824,279.3417745951435
975,4.432647787383545,281.2367842657447,278.988615417727
976,5.913376637004994,281.6102061865019,278.6151934969697
977,7.4756675490821864,282.0030484118882,278.2223512715835
978,9.116573773636304,282.4143755092246,277.811024174247
979,10.83280433915916,282.84316286579946,277.3822368176722
980,12.62073087894515,283.2883010043588,276.93709867911275
981,14.476395510447686,283.74860037384985,276.4767993096218
982,16.395519749010777,284.22279658222556,276.0026031012461
983,18.37351443441533,284.70955603135417,275.51584365211755
984,20.40549064579438,285.20748190761554,275.01791777585606
985,22.48627157767444,285.71512047582587,274.5102792076457
986,24.610405347145612,286.2309676188767,273.99443206459495
987,26.772178699504995,286.753475561087,273.4719241223847
988,28.9656315771352,287.2810597098858,272.94433997358584
989,31.184572513873782,287.81210554816965,272.413294135302
990,33.422594814753246,288.34497550861215,271.88042417485946
991,35.673093478676094,288.878015761362,271.3473839221097
992,37.92928281941786,289.4095628479669,270.8158368355047
993,40.18421473828651,289.9379500969779,270.28744958649384
994,42.43079759979907,290.4615137604287,269.76388592304295
995,44.6618156599446,290.9785988152061,269.2468008682656
996,46.869948994887146,291.4875643790474,268.7378353044242
997,49.04779387642123,291.98678869744333,268.23861098602833
998,51.187883539093,292.474673664906,267.7507260185656
999,53.282709282601154,292.94964885172607,267.2757508317456
